t,S,D,N,viralidad,avg_susceptibilidad,avg_actividad,D_credulos,D_escepticos,D_verificadores,D_super_propagadores,D_hubs,exposicion_media_desinfo,exposicion_max_desinfo,actividad_total_desinfo,tasa_cambio_D,estrategia
28,168,156,76,0.815,0.3972600967734934,1.6922835573366402,74,49,33,24,24,0.730736640954797,9.728132644949985,291.78944413943947,-6.0,Sin intervención
29,159,161,80,0.81,0.40084770216414856,1.6922835573366402,72,54,35,23,23,0.7294736103485989,9.979937648265414,315.71731536474863,5.0,Sin intervención
30,155,162,83,0.8,0.40473456390629164,1.6922835573366402,69,59,34,24,24,0.789293288411872,9.992339075604178,315.04643952864825,1.0,Sin intervención
31,152,165,83,0.7925,0.40852191181959996,1.6922835573366402,69,63,33,23,23,0.7876160988216208,9.642823049337682,315.3343449054435,3.0,Sin intervención
32,153,160,87,0.7925,0.4122463271496777,1.6922835573366402,64,59,37,23,23,0.7883358622636087,9.827702105469708,309.26628874226606,-5.0,Sin intervención
33,147,165,88,0.7825,0.41591377900912013,1.6922835573366402,69,61,35,24,24,0.7731657218556649,10.513430150835767,322.8350598352859,5.0,Sin intervención
34,150,162,88,0.78,0.4196712054139363,1.6922835573366402,69,62,31,23,23,0.8070876495882152,10.389094353238363,294.88917243470814,-3.0,Sin intervención
35,156,153,91,0.78,0.4230893323793202,1.6922835573366402,69,54,30,23,23,0.7372229310867704,10.481885424283771,297.21479545497783,-9.0,Sin intervención
36,147,158,95,0.7725,0.42641076348407014,1.6922835573366402,65,58,35,25,25,0.7430369886374447,11.337377424456555,318.915636738852,5.0,Sin intervención
37,143,161,96,0.7625,0.42995228950517833,1.6922835573366402,68,56,37,26,26,0.7972890918471305,11.781212593303563,324.1807864152803,3.0,Sin intervención
38,142,160,98,0.76,0.43352830023985445,1.6922835573366402,70,53,37,20,20,0.810451966038201,12.36358387154648,302.81834960220294,-1.0,Sin intervención
39,136,165,99,0.755,0.43691524336562393,1.6922835573366402,69,60,36,24,24,0.7570458740055075,11.320259269008071,304.7278383393226,5.0,Sin intervención
40,141,159,100,0.7525,0.4402738103568781,1.6922835573366402,73,52,34,24,24,0.7618195958483066,12.125563999512334,299.3104189586035,-6.0,Sin intervención
41,146,153,101,0.75,0.44343815912927326,1.6922835573366402,70,50,33,23,23,0.7482760473965092,12.000223877467254,284.01569415078774,-6.0,Sin intervención
42,144,154,102,0.7475,0.44640274860787327,1.6922835573366402,64,53,37,24,24,0.7100392353769694,11.678173318696626,280.5875739462181,1.0,Sin intervención
43,155,143,102,0.745,0.4493715050257652,1.6922835573366402,62,47,34,22,22,0.7014689348655455,10.140187865036395,276.58121129694575,-11.0,Sin intervención
44,135,161,104,0.745,0.4521203893168223,1.6922835573366402,73,50,38,24,24,0.6914530282423645,10.204741710158212,308.0385937531406,18.0,Sin intervención
45,138,156,106,0.74,0.45523119752398844,1.6922835573366402,66,50,40,22,22,0.7700964843828518,10.307871150951348,292.8869112799577,-5.0,Sin intervención
46,142,148,110,0.735,0.45812236848992155,1.6922835573366402,64,49,35,24,24,0.7322172781998944,9.230613026505974,300.42270702000076,-8.0,Sin intervención
47,135,155,110,0.725,0.46108079128885693,1.6922835573366402,69,52,34,23,23,0.751056767550002,10.77790745785639,291.4385877465138,7.0,Sin intervención
48,131,154,115,0.725,0.4639982015834289,1.6922835573366402,66,52,36,18,18,0.7285964693662845,9.514075480001507,286.7777227264334,-1.0,Sin intervención
49,119,165,116,0.7125,0.46689557086703487,1.6922835573366402,61,61,43,22,22,0.7169443068160837,9.895405785271734,327.2362924878666,11.0,Sin intervención
50,114,164,122,0.71,0.4701254678834647,1.6922835573366402,66,62,36,23,23,0.818090731219667,13.432777617568751,309.4623323447627,-1.0,Sin intervención
51,120,155,125,0.695,0.47316124910044394,1.6922835573366402,67,55,33,23,23,0.7736558308619071,13.283380572864147,301.3948450649463,-9.0,Sin intervención
52,119,154,127,0.6875,0.47602276964960083,1.6922835573366402,67,51,36,22,22,0.7534871126623657,11.391761836630996,302.24375863408324,-1.0,Sin intervención
53,124,148,128,0.6825,0.47882879681872,1.6922835573366402,58,53,37,24,24,0.755609396585208,11.990099304759363,312.01619509632513,-6.0,Sin intervención
54,124,147,129,0.68,0.4816942757114109,1.6922835573366402,55,51,41,20,20,0.7800404877408128,12.687442265559259,296.53385499180195,-1.0,Sin intervención
55,130,138,132,0.6775,0.4844145628887169,1.6922835573366402,52,48,38,21,21,0.7413346374795047,11.350032708940923,287.0052679243539,-9.0,Sin intervención
56,120,147,133,0.67,0.4869471408921784,1.6922835573366402,56,52,39,22,22,0.7175131698108846,10.961870639396407,292.08788444353314,9.0,Sin intervención
57,122,144,134,0.6675,0.4894857525988217,1.6922835573366402,57,54,33,23,23,0.7302197111088327,11.458145659836374,287.3968490715575,-3.0,Sin intervención
58,124,140,136,0.665,0.49194330620661314,1.6922835573366402,57,49,34,23,23,0.7184921226788936,12.344712874204903,283.25754236101056,-4.0,Sin intervención
59,122,141,137,0.66,0.4943629164888229,1.6922835573366402,55,51,35,21,21,0.7081438559025264,12.262839241328585,273.3413530502635,1.0,Sin intervención
60,119,142,139,0.6575,0.49671649962950487,1.6922835573366402,56,54,32,23,23,0.6833533826256586,10.45770342742759,284.2078776921031,1.0,Sin intervención
61,125,133,142,0.6525,0.49907851168412903,1.6922835573366402,48,49,36,20,20,0.7105196942302576,9.855211719488791,257.9499538359306,-9.0,Sin intervención
62,129,129,142,0.645,0.5013110909103345,1.6922835573366402,53,47,29,21,21,0.6448748845898268,8.607240569695785,246.72145697971627,-4.0,Sin intervención
63,118,139,143,0.645,0.5034051457653707,1.6922835573366402,54,52,33,21,21,0.6168036424492908,8.041279993073863,250.0975505402381,10.0,Sin intervención
64,114,140,146,0.6425,0.5055967213003465,1.6922835573366402,53,52,35,21,21,0.6252438763505954,8.58414131969344,258.8424911631164,1.0,Sin intervención
65,117,137,146,0.635,0.5078262306997015,1.6922835573366402,57,50,30,22,22,0.6471062279077913,9.41069916436288,258.8258322443858,-3.0,Sin intervención
66,114,138,148,0.635,0.5100277394024845,1.6922835573366402,58,53,27,19,19,0.6470645806109648,9.093254589388563,254.30824641839178,1.0,Sin intervención
67,105,142,153,0.63,0.512237961577244,1.6922835573366402,56,56,30,20,20,0.6357706160459797,7.374777167654295,253.11690582018167,4.0,Sin intervención
68,113,133,154,0.6175,0.5144235745301481,1.6922835573366402,54,49,30,17,17,0.6327922645504543,8.798310658084919,234.06004496839984,-9.0,Sin intervención
69,108,135,157,0.615,0.5164570173629152,1.6922835573366402,55,48,32,21,21,0.5851501124209999,7.938284822617795,250.14758094566332,2.0,Sin intervención
70,106,136,158,0.6075,0.5185371389535101,1.6922835573366402,56,47,33,20,20,0.6253689523641586,8.83182622075884,254.20249185116432,1.0,Sin intervención
71,105,134,161,0.605,0.5206485971229796,1.6922835573366402,57,46,31,20,20,0.6355062296279109,9.025983826458967,248.50316030805067,-2.0,Sin intervención
72,105,133,162,0.5975,0.5227096972988828,1.6922835573366402,57,43,33,19,19,0.6212579007701268,9.027818317991292,245.6170412387438,-1.0,Sin intervención
73,104,129,167,0.595,0.5247401144782188,1.6922835573366402,60,38,31,20,20,0.6140426030968598,9.02944964276677,240.26204173934343,-4.0,Sin intervención
74,108,125,167,0.5825,0.5267262688295412,1.6922835573366402,60,36,29,19,19,0.6006551043483587,8.8611123117055,228.93771835802937,-4.0,Sin intervención
75,107,123,170,0.5825,0.5286016831290461,1.6922835573366402,58,38,27,18,18,0.5723442958950737,8.380002817534137,211.74651366395932,-2.0,Sin intervención
76,104,120,176,0.575,0.5303064805786813,1.6922835573366402,57,37,26,17,17,0.5293662841598984,7.127282593537238,215.44258608327044,-3.0,Sin intervención
77,98,123,179,0.56,0.5320284002516515,1.6922835573366402,58,39,26,19,19,0.5386064652081763,8.192111662135567,216.73553765618882,3.0,Sin intervención
78,104,114,182,0.5525,0.5337565769440549,1.6922835573366402,57,34,23,15,15,0.5418388441404723,7.191362487620541,195.4893932718027,-9.0,Sin intervención
79,104,110,186,0.545,0.5353191260565557,1.6922835573366402,52,33,25,16,16,0.488723483179507,6.028858109630489,191.06621971723547,-4.0,Sin intervención
80,100,112,188,0.535,0.5368618298998875,1.6922835573366402,51,34,27,15,15,0.4776655492930887,5.842127448581884,186.6358262987604,2.0,Sin intervención
81,87,123,190,0.53,0.5384009836852587,1.6922835573366402,53,39,31,18,18,0.4665895657469011,5.981418259100544,220.7610496421617,11.0,Sin intervención
82,93,115,192,0.525,0.5401252132940688,1.6922835573366402,48,35,32,16,16,0.5519026241054044,6.8675768755803475,215.20110311170725,-8.0,Sin intervención
83,99,108,193,0.52,0.5417699410398216,1.6922835573366402,41,36,31,18,18,0.5380027577792681,6.762177941980106,208.20295627975685,-7.0,Sin intervención
84,101,104,195,0.5175,0.5433258523079055,1.6922835573366402,42,36,26,16,16,0.5205073906993922,6.403190903951242,190.69842328508258,-4.0,Sin intervención
85,99,102,199,0.5125,0.5447981620980942,1.6922835573366402,43,32,27,17,17,0.4767460582127066,5.679762411845471,193.60851271435888,-2.0,Sin intervención
86,97,101,202,0.5025,0.546236066704656,1.6922835573366402,45,30,26,15,15,0.48402128178589726,6.353836435573506,186.12034093835442,-1.0,Sin intervención
87,88,103,209,0.495,0.5476316997952295,1.6922835573366402,47,32,24,16,16,0.46530085234588614,6.930051115776349,200.45830846717018,2.0,Sin intervención
88,88,95,217,0.4775,0.5490895777868813,1.6922835573366402,42,30,23,15,15,0.5011457711679256,7.914468359930084,186.6057057549969,-8.0,Sin intervención
89,87,94,219,0.4575,0.5504257740777424,1.6922835573366402,41,31,22,14,14,0.4665142643874924,7.529079131475148,163.93722826591693,-1.0,Sin intervención
90,87,90,223,0.4525,0.5516967648919553,1.6922835573366402,40,30,20,15,15,0.4098430706647923,6.375397199699567,174.1501050363837,-4.0,Sin intervención
91,85,91,224,0.4425,0.5529422963815998,1.6922835573366402,40,31,20,14,14,0.4353752625909593,6.393139404285483,178.729628000812,1.0,Sin intervención
92,87,87,226,0.44,0.5541975916080517,1.6922835573366402,36,30,21,14,14,0.44682407000203006,6.810787384339261,168.68753274741692,-4.0,Sin intervención
93,87,83,230,0.435,0.5554026817501166,1.6922835573366402,36,25,22,16,16,0.42171883186854237,6.961406600704285,177.8796336773475,-4.0,Sin intervención
94,86,82,232,0.425,0.5566276277702576,1.6922835573366402,36,25,21,15,15,0.44469908419336873,8.043026223873868,174.00730592073137,-1.0,Sin intervención
95,81,84,235,0.42,0.5578364547143033,1.6922835573366402,38,24,22,16,16,0.4350182648018284,7.746976237184553,185.490962192938,2.0,Sin intervención
96,83,79,238,0.4125,0.5591356827217453,1.6922835573366402,34,22,23,16,16,0.46372740548234503,8.4623292501163,174.47025305005013,-5.0,Sin intervención
97,78,81,241,0.405,0.5603409353749814,1.6922835573366402,35,23,23,16,16,0.4361756326251253,7.486334684420428,173.6197987288562,2.0,Sin intervención
98,78,80,242,0.3975,0.5615345626325559,1.6922835573366402,34,24,22,15,15,0.43404949682214067,7.595787219537824,171.4456110156445,-1.0,Sin intervención
99,73,83,244,0.395,0.5626825415281982,1.6922835573366402,38,26,19,16,16,0.42861402753911143,7.851883621271867,179.45270995753168,3.0,Sin intervención
100,72,81,247,0.39,0.5639047606275728,1.6922835573366402,35,24,22,15,15,0.4486317748938293,7.665688456391117,165.36759285543738,-2.0,Sin intervención
101,73,78,249,0.3825,0.5650524052862138,1.6922835573366402,33,23,22,15,15,0.4134189821385937,5.950181046308443,158.73829766210125,-3.0,Sin intervención
102,73,74,253,0.3775,0.5661167772909783,1.6922835573366402,32,22,20,15,15,0.3968457441552532,5.632141567601742,151.00381618806284,-4.0,Sin intervención
103,77,66,257,0.3675,0.5671240107359972,1.6922835573366402,28,23,15,9,9,0.3775095404701571,5.569826373929426,118.48342443371322,-8.0,Sin intervención
104,73,67,260,0.3575,0.5679678582578168,1.6922835573366402,28,23,16,12,12,0.2962085610842829,4.713591168869458,134.0714913733541,1.0,Sin intervención
105,70,64,266,0.35,0.5688911588344562,1.6922835573366402,28,21,15,11,11,0.33517872843338514,5.670132452363269,127.29384154967768,-3.0,Sin intervención
106,73,60,267,0.335,0.5697671667087297,1.6922835573366402,32,16,12,11,11,0.31823460387419406,5.029239945182383,121.41128476588302,-4.0,Sin intervención
107,77,56,267,0.3325,0.5705945814418534,1.6922835573366402,31,16,9,10,10,0.30352821191470747,5.580146543483607,113.20082864350019,-4.0,Sin intervención
108,77,55,268,0.3325,0.5713644021643723,1.6922835573366402,32,17,6,11,11,0.2830020716087504,4.725253816824169,105.67089709596131,-1.0,Sin intervención
109,72,58,270,0.33,0.5720601933429905,1.6922835573366402,32,19,7,11,11,0.26417724273990323,4.365183402175421,113.54910311983895,3.0,Sin intervención
110,72,56,272,0.325,0.5728141582197162,1.6922835573366402,31,16,9,10,10,0.2838727577995973,4.812674227939678,108.54683071316425,-2.0,Sin intervención
111,67,55,278,0.32,0.5734980400405396,1.6922835573366402,32,15,8,8,8,0.2713670767829106,4.326166338390183,104.20207798390204,-1.0,Sin intervención
112,64,55,281,0.305,0.574186459271182,1.6922835573366402,31,17,7,8,8,0.26050519495975505,4.668298183722702,102.37184678987418,0.0,Sin intervención
113,55,58,287,0.2975,0.574880683014747,1.6922835573366402,32,17,9,9,9,0.2559296169746854,4.755558387817324,114.78683127256033,3.0,Sin intervención
114,56,57,287,0.2825,0.575654827825811,1.6922835573366402,32,15,10,10,10,0.28696707818140077,4.9500413179997915,117.50666076279964,-1.0,Sin intervención
115,56,55,289,0.2825,0.5764220285049411,1.6922835573366402,33,13,9,10,10,0.29376665190699897,5.069542382344227,112.61604674337,-2.0,Sin intervención
116,56,54,290,0.2775,0.5771418879196477,1.6922835573366402,32,13,9,10,10,0.281540116858425,5.087370314884835,109.99038680455952,-1.0,Sin intervención
117,59,50,291,0.275,0.5778322995182351,1.6922835573366402,31,11,8,10,10,0.27497596701139876,5.206994156267555,106.05965811305299,-4.0,Sin intervención
118,59,49,292,0.2725,0.5784816889518342,1.6922835573366402,31,10,8,9,9,0.2651491452826324,5.069542382344227,103.96764870182064,-1.0,Sin intervención
119,59,48,293,0.27,0.579149296630922,1.6922835573366402,28,10,10,7,7,0.25991912175455156,4.231150871861437,104.84865166815746,-1.0,Sin intervención
120,54,52,294,0.2675,0.5797777399143228,1.6922835573366402,32,11,9,9,9,0.2621216291703936,4.7352844392292175,106.73831611187087,4.0,Sin intervención
121,56,50,294,0.265,0.5804158334024765,1.6922835573366402,33,10,7,10,10,0.2668457902796771,5.1386722125217155,102.18109277380529,-2.0,Sin intervención
122,49,55,296,0.265,0.5810134294189233,1.6922835573366402,34,12,9,10,10,0.25545273193451323,5.065506492331294,119.02489682148239,5.0,Sin intervención
123,52,52,296,0.26,0.581726657246554,1.6922835573366402,33,11,8,9,9,0.29756224205370596,5.5710199552043775,109.76874412482746,-3.0,Sin intervención
124,56,47,297,0.26,0.5823984949939454,1.6922835573366402,29,10,8,9,9,0.2744218603120687,5.5710199552043775,105.84671077132138,-5.0,Sin intervención
125,57,44,299,0.2575,0.5830247890300704,1.6922835573366402,24,10,10,9,9,0.26461677692830343,5.099679774068436,108.14370190708566,-3.0,Sin intervención
126,53,45,302,0.2525,0.5836313151591435,1.6922835573366402,25,10,10,10,10,0.2703592547677141,5.4188241318565,110.39482000116494,1.0,Sin intervención
127,49,46,305,0.245,0.5842648472392203,1.6922835573366402,27,9,10,9,9,0.27598705000291224,5.313892474254493,110.16841946999416,1.0,Sin intervención
128,44,50,306,0.2375,0.5848946869189171,1.6922835573366402,28,9,13,9,9,0.2754210486749853,4.827680770178874,117.04461227091774,4.0,Sin intervención
129,37,54,309,0.235,0.5855833301481219,1.6922835573366402,31,8,15,8,8,0.2926115306772943,5.186220066818312,126.50236514966262,4.0,Sin intervención
130,39,49,312,0.2275,0.5863370935527918,1.6922835573366402,28,7,14,8,8,0.31625591287415644,5.577343994661783,112.84090633545539,-5.0,Sin intervención
131,36,51,313,0.22,0.5869814503376095,1.6922835573366402,30,8,13,8,8,0.2821022658386384,5.345482427437022,117.18832885267973,2.0,Sin intervención
132,35,49,316,0.2175,0.5876402252517684,1.6922835573366402,27,9,13,7,7,0.2929708221316993,5.2684226910503575,106.54692196545075,-2.0,Sin intervención
133,33,49,318,0.21,0.5882372838300833,1.6922835573366402,26,10,13,6,6,0.26636730491362676,4.910006523222379,107.98810717079729,0.0,Sin intervención
134,31,50,319,0.205,0.5888277144832798,1.6922835573366402,28,10,12,7,7,0.26997026792699313,4.856190269997727,109.57352944730184,1.0,Sin intervención
135,29,51,320,0.2025,0.5894295239147399,1.6922835573366402,28,11,12,5,5,0.2739338236182545,4.913900539418622,110.50847339720053,1.0,Sin intervención
136,30,49,321,0.2,0.5900640745525843,1.6922835573366402,28,10,11,5,5,0.2762711834930013,4.8600842861939695,106.81740662713774,-2.0,Sin intervención
137,32,45,323,0.1975,0.590678895604006,1.6922835573366402,26,10,9,5,5,0.2670435165678443,4.564329019350777,97.72812894590524,-4.0,Sin intervención
138,31,46,323,0.1925,0.5912482372136252,1.6922835573366402,28,11,7,5,5,0.24432032236476306,5.253574371592095,100.29105109906288,1.0,Sin intervención
139,27,48,325,0.1925,0.5918234123188637,1.6922835573366402,29,11,8,5,5,0.2507276277476571,4.895035074952657,108.25446621377276,2.0,Sin intervención
140,23,50,327,0.1875,0.5924406249252082,1.6922835573366402,30,11,9,5,5,0.2706361655344319,5.015530481054751,109.1584792982105,2.0,Sin intervención
141,24,48,328,0.1825,0.5930733635995548,1.6922835573366402,28,10,10,5,5,0.27289619824552624,5.031126083331044,104.96227088163498,-2.0,Sin intervención
142,25,45,330,0.18,0.5936708317504685,1.6922835573366402,25,9,11,4,4,0.26240567720408736,5.031126083331044,100.540342193891,-3.0,Sin intervención
143,24,45,331,0.175,0.5942159437156682,1.6922835573366402,25,9,11,4,4,0.25135085548472746,5.190926088771636,101.44499149559773,0.0,Sin intervención
144,27,42,331,0.1725,0.5947773981676652,1.6922835573366402,22,9,11,4,4,0.2536124787389944,5.558071269007115,94.51789753972014,-3.0,Sin intervención
145,25,44,331,0.1725,0.5952796281219238,1.6922835573366402,23,9,12,4,4,0.23629474384930035,4.90592349649987,97.15058549609448,2.0,Sin intervención
146,21,46,333,0.1725,0.5957923168726268,1.6922835573366402,22,10,14,4,4,0.24287646374023608,4.696170288523449,101.13949051998539,2.0,Sin intervención
147,21,45,334,0.1675,0.5963309948174469,1.6922835573366402,21,9,15,4,4,0.2528487262999634,5.389401850916533,95.20773294956737,-1.0,Sin intervención
148,22,44,334,0.165,0.5968423112132702,1.6922835573366402,22,8,14,4,4,0.2380193323739184,4.454063385375406,94.16125237218667,-1.0,Sin intervención
149,22,44,334,0.165,0.5973298979301701,1.6922835573366402,22,8,14,4,4,0.23540313093046655,4.454063385375406,94.16125237218667,0.0,Sin intervención
150,24,42,334,0.165,0.5978147369669727,1.6922835573366402,22,8,12,3,3,0.23540313093046655,4.454063385375406,91.23602582099936,-2.0,Sin intervención
151,25,40,335,0.165,0.5982850504803353,1.6922835573366402,20,8,12,2,2,0.22809006455249836,4.454063385375406,79.6284432485573,-2.0,Sin intervención
152,26,39,335,0.1625,0.5987039326723702,1.6922835573366402,20,7,12,3,3,0.19907110812139325,3.615671874892616,88.1411985337079,-1.0,Sin intervención
153,28,36,336,0.1625,0.599120429975491,1.6922835573366402,19,6,11,3,3,0.22035299633426966,4.454063385375406,84.52654965976011,-3.0,Sin intervención
154,29,34,337,0.16,0.599525816180263,1.6922835573366402,20,5,9,4,4,0.21131637414940024,4.454063385375406,81.24362628806425,-2.0,Sin intervención
155,29,32,339,0.1575,0.5999117111294813,1.6922835573366402,19,5,8,3,3,0.20310906572016063,4.063239089392469,79.12726906624412,-2.0,Sin intervención
156,28,31,341,0.1525,0.6002867392692566,1.6922835573366402,18,6,7,3,3,0.1978181726656103,3.9485499225023224,74.90635174409286,-1.0,Sin intervención
157,25,31,344,0.1475,0.6006171706536602,1.6922835573366402,20,4,7,3,3,0.18726587936023217,3.8202696979401827,75.62919681100952,0.0,Sin intervención
158,23,32,345,0.14,0.6009416563826051,1.6922835573366402,18,5,9,3,3,0.18907299202752376,3.8202696979401827,79.28295632741884,1.0,Sin intervención
159,25,29,346,0.1375,0.6012982638391318,1.6922835573366402,18,3,8,4,4,0.1982073908185471,4.15077323842725,77.56750858120886,-3.0,Sin intervención
160,25,29,346,0.135,0.6016354107250704,1.6922835573366402,17,2,10,4,4,0.19391877145302214,3.960078687501883,80.88438015150527,0.0,Sin intervención
161,25,28,347,0.135,0.6019882382428159,1.6922835573366402,16,3,9,4,4,0.20221095037876313,3.9272985465213806,72.26717408849683,-1.0,Sin intervención
162,23,27,350,0.1325,0.6023021177852316,1.6922835573366402,15,2,10,3,3,0.18066793522124208,4.111030435889615,64.1101302879474,-1.0,Sin intervención
163,25,23,352,0.125,0.602641981764103,1.6922835573366402,14,1,8,2,2,0.16027532571986852,3.701210531871851,60.31452851131661,-4.0,Sin intervención
164,24,24,352,0.12,0.6029320977512358,1.6922835573366402,16,1,7,2,2,0.15078632127829153,3.1956970689987676,56.95850508263902,1.0,Sin intervención
165,21,27,352,0.12,0.6032097050269164,1.6922835573366402,16,3,8,2,2,0.14239626270659758,3.0083374217140344,60.418669155242235,3.0,Sin intervención
166,22,26,352,0.12,0.6035098162219296,1.6922835573366402,15,3,8,2,2,0.1510466728881056,3.196631127145409,58.82808472061076,-1.0,Sin intervención
167,22,26,352,0.12,0.60379366908396,1.6922835573366402,16,3,7,2,2,0.1470702118015269,3.196631127145409,59.322267914653494,0.0,Sin intervención
168,20,27,353,0.12,0.6040686478631316,1.6922835573366402,16,3,8,2,2,0.14830566978663376,3.196631127145409,62.51051846844133,1.0,Sin intervención
169,19,27,354,0.1175,0.6043551447505342,1.6922835573366402,16,3,8,2,2,0.15627629617110333,3.196631127145409,62.51051846844133,0.0,Sin intervención
170,20,24,356,0.115,0.6046401137600727,1.6922835573366402,16,2,6,2,2,0.15627629617110333,3.196631127145409,58.02553100119125,-3.0,Sin intervención
171,23,20,357,0.11,0.6048949601487535,1.6922835573366402,12,1,7,2,2,0.1450638275029781,3.118027094809719,54.820205271390535,-4.0,Sin intervención
172,20,23,357,0.1075,0.6051252518423449,1.6922835573366402,12,3,8,2,2,0.13705051317847633,3.166218209222956,62.55770513831681,3.0,Sin intervención
173,19,24,357,0.1075,0.6054200062240851,1.6922835573366402,13,2,9,2,2,0.15639426284579205,4.349870767047077,65.96751763693717,1.0,Sin intervención
174,21,22,357,0.1075,0.6057354774954715,1.6922835573366402,12,2,8,2,2,0.16491879409234295,4.349870767047077,59.78300226742778,-2.0,Sin intervención
175,22,21,357,0.1075,0.6059915844111213,1.6922835573366402,12,1,8,2,2,0.14945750566856944,3.8244520200947187,54.3754347447555,-1.0,Sin intervención
176,22,21,357,0.1075,0.60621765889335,1.6922835573366402,12,2,7,2,2,0.13593858686188873,3.196631127145409,57.88836112937243,0.0,Sin intervención
177,20,22,358,0.1075,0.6064637132207524,1.6922835573366402,12,2,8,2,2,0.14472090282343109,3.6428418444671555,60.370118039761195,1.0,Sin intervención
178,19,23,358,0.105,0.6067156991405797,1.6922835573366402,12,3,8,2,2,0.15092529509940303,3.6428418444671555,60.95920211246899,1.0,Sin intervención
179,20,21,359,0.105,0.606985452602235,1.6922835573366402,11,2,8,2,2,0.15239800528117248,3.6428418444671555,57.71621235150502,-2.0,Sin intervención
180,19,21,360,0.1025,0.6072292543008917,1.6922835573366402,12,1,8,2,2,0.1442905308787626,3.6428418444671555,60.108273119653596,0.0,Sin intervención
181,19,20,361,0.1,0.6074920194039504,1.6922835573366402,11,1,8,2,2,0.150270682799134,3.428976479064789,58.085598509396355,-1.0,Sin intervención
182,17,20,363,0.0975,0.6077294216011703,1.6922835573366402,10,2,8,2,2,0.14521399627349088,3.428976479064789,57.92391263899881,0.0,Sin intervención
183,15,22,363,0.0925,0.6079662865061377,1.6922835573366402,11,2,9,2,2,0.14480978159749702,3.273802877597575,67.85405040529446,2.0,Sin intervención
184,15,21,364,0.0925,0.6082554377111646,1.6922835573366402,10,2,9,2,2,0.16963512601323616,4.771084036035839,61.95366814797969,-1.0,Sin intervención
185,16,20,364,0.09,0.6085089957720177,1.6922835573366402,9,2,9,2,2,0.1548841703699492,4.571751671241087,63.105433422119276,-1.0,Sin intervención
186,16,19,365,0.09,0.6087487327902446,1.6922835573366402,9,1,9,1,1,0.15776358355529818,4.571751671241087,62.393283487814735,-1.0,Sin intervención
187,17,18,365,0.0875,0.6089995720619178,1.6922835573366402,10,1,7,1,1,0.15598320871953686,5.097170418193444,61.26759615494911,-1.0,Sin intervención
188,14,20,366,0.0875,0.6092365704555016,1.6922835573366402,10,2,8,1,1,0.1531689903873728,5.097170418193444,65.46266746047128,2.0,Sin intervención
189,15,18,367,0.085,0.6095279958571134,1.6922835573366402,10,2,6,1,1,0.16365666865117823,4.812167825921677,56.84344645947201,-2.0,Sin intervención
190,14,19,367,0.0825,0.6097584077378034,1.6922835573366402,12,2,5,1,1,0.14210861614868,4.2867490789693194,56.834479860077394,1.0,Sin intervención
191,16,17,367,0.0825,0.6100074944384162,1.6922835573366402,10,2,5,1,1,0.1420861996501935,4.2867490789693194,53.88265547635757,-2.0,Sin intervención
192,17,16,367,0.0825,0.6102232270963204,1.6922835573366402,9,2,5,1,1,0.13470663869089392,4.2867490789693194,50.259431547843285,-1.0,Sin intervención
193,17,16,367,0.0825,0.6104218699362187,1.6922835573366402,10,2,4,1,1,0.12564857886960823,4.2867490789693194,49.83623372268777,0.0,Sin intervención
194,15,17,368,0.0825,0.6106190518094222,1.6922835573366402,10,2,5,1,1,0.12459058430671945,3.9196038987338406,53.80531905458911,1.0,Sin intervención
195,14,18,368,0.08,0.6108352468747829,1.6922835573366402,11,2,5,1,1,0.1345132976364728,4.445022645686198,52.519175901217935,1.0,Sin intervención
196,14,18,368,0.08,0.6110492488950683,1.6922835573366402,11,1,6,1,1,0.13129793975304485,3.473160234200291,53.23355259203759,0.0,Sin intervención
197,16,16,368,0.08,0.6112537111789598,1.6922835573366402,12,2,2,1,1,0.13308388148009398,3.840305414435771,45.49922135619259,-2.0,Sin intervención
198,15,16,369,0.08,0.6114238674749005,1.6922835573366402,10,2,4,1,1,0.11374805339048148,2.621655105090329,40.18062631193328,0.0,Sin intervención
199,17,14,369,0.0775,0.6115722968555766,1.6922835573366402,9,1,4,1,1,0.1004515657798332,2.621655105090329,30.884178697037783,-2.0,Sin intervención
200,15,16,369,0.0775,0.6116865611965943,1.6922835573366402,11,1,4,1,1,0.07721044674259446,1.8714643661344685,33.8360030807576,2.0,Sin intervención
201,14,15,371,0.0775,0.6118319006901838,1.6922835573366402,11,0,4,1,1,0.08459000770189401,1.8714643661344685,33.178388534378676,-1.0,Sin intervención
202,15,14,371,0.0725,0.611971865277528,1.6922835573366402,10,0,4,1,1,0.0829459713359467,1.8714643661344685,32.17245184054366,-1.0,Sin intervención
203,16,12,372,0.0725,0.6121078191042018,1.6922835573366402,9,0,3,1,1,0.08043112960135915,1.8714643661344685,28.978850610975723,-2.0,Sin intervención
204,16,12,372,0.07,0.6122285107170792,1.6922835573366402,9,0,3,1,1,0.0724471265274393,1.8714643661344685,28.978850610975723,0.0,Sin intervención
205,15,12,373,0.07,0.612348703190287,1.6922835573366402,8,0,4,1,1,0.0724471265274393,1.8714643661344685,31.591722289290914,0.0,Sin intervención
206,16,11,373,0.0675,0.6124805015275051,1.6922835573366402,7,0,4,1,1,0.07897930572322727,1.8714643661344685,30.14964254787978,-1.0,Sin intervención
207,15,11,374,0.0675,0.6125980923153124,1.6922835573366402,7,1,3,1,1,0.07537410636969945,1.8714643661344685,26.331245773163374,0.0,Sin intervención
